chromosome	start	end	K-specific NDR	center
chr6	49309713	49311713	LUSC-specific NDR	49310713
chr6	50237221	50239221	LUSC-specific NDR	50238221
chr6	50328561	50330561	LUSC-specific NDR	50329561
chr6	50831519	50833519	LUSC-specific NDR	50832519
chr6	50889742	50891742	LUSC-specific NDR	50890742
chr6	51012434	51014434	LUSC-specific NDR	51013434
chr6	51016516	51018516	LUSC-specific NDR	51017516
chr6	51079814	51081814	LUSC-specific NDR	51080814
chr6	51088628	51090628	LUSC-specific NDR	51089628
chr6	51187000	51189000	LUSC-specific NDR	51188000
chr6	51203702	51205702	LUSC-specific NDR	51204702
chr6	51216606	51218606	LUSC-specific NDR	51217606
chr6	51337126	51339126	LUSC-specific NDR	51338126
chr6	51369431	51371431	LUSC-specific NDR	51370431
chr6	51738315	51740315	LUSC-specific NDR	51739315
chr6	52318579	52320579	LUSC-specific NDR	52319579
chr6	52401019	52403019	LUSC-specific NDR	52402019
chr6	52609862	52611862	LUSC-specific NDR	52610862
chr6	52643235	52645235	LUSC-specific NDR	52644235
chr6	52646823	52648823	LUSC-specific NDR	52647823
chr6	52783453	52785453	LUSC-specific NDR	52784453
chr6	52814814	52816814	LUSC-specific NDR	52815814
chr6	53187214	53189214	LUSC-specific NDR	53188214
chr6	53269528	53271528	LUSC-specific NDR	53270528
chr6	53431695	53433695	LUSC-specific NDR	53432695
chr6	53462617	53464617	LUSC-specific NDR	53463617
chr6	53469816	53471816	LUSC-specific NDR	53470816
chr6	53475493	53477493	LUSC-specific NDR	53476493
chr6	53793545	53795545	LUSC-specific NDR	53794545
chr6	54562996	54564996	LUSC-specific NDR	54563996
chr6	54681251	54683251	LUSC-specific NDR	54682251
chr6	54710508	54712508	LUSC-specific NDR	54711508
chr6	54712217	54714217	LUSC-specific NDR	54713217
chr6	54720061	54722061	LUSC-specific NDR	54721061
chr6	55690956	55692956	LUSC-specific NDR	55691956
chr6	55730098	55732098	LUSC-specific NDR	55731098
chr6	56084036	56086036	LUSC-specific NDR	56085036
chr6	56088010	56090010	LUSC-specific NDR	56089010
chr6	56099282	56101282	LUSC-specific NDR	56100282
chr6	56101041	56103041	LUSC-specific NDR	56102041
chr6	56108873	56110873	LUSC-specific NDR	56109873
chr6	56242892	56244892	LUSC-specific NDR	56243892
chr6	56524092	56526092	LUSC-specific NDR	56525092
chr6	56532231	56534231	LUSC-specific NDR	56533231
chr6	56609108	56611108	LUSC-specific NDR	56610108
chr6	56698682	56700682	LUSC-specific NDR	56699682
chr6	56863137	56865137	LUSC-specific NDR	56864137
chr6	57138094	57140094	LUSC-specific NDR	57139094
chr6	57152106	57154106	LUSC-specific NDR	57153106
chr6	57514421	57516421	LUSC-specific NDR	57515421
chr6	58163197	58165197	LUSC-specific NDR	58164197
chr6	64029045	64031045	LUSC-specific NDR	64030045
chr6	64158829	64160829	LUSC-specific NDR	64159829
chr6	64571724	64573724	LUSC-specific NDR	64572724
chr6	64608644	64610644	LUSC-specific NDR	64609644
chr6	65459970	65461970	LUSC-specific NDR	65460970
chr6	66381041	66383041	LUSC-specific NDR	66382041
chr6	68055061	68057061	LUSC-specific NDR	68056061
chr6	68168661	68170661	LUSC-specific NDR	68169661
chr6	68339244	68341244	LUSC-specific NDR	68340244
chr6	68385976	68387976	LUSC-specific NDR	68386976
chr6	68543770	68545770	LUSC-specific NDR	68544770
chr6	68572352	68574352	LUSC-specific NDR	68573352
chr6	68590993	68592993	LUSC-specific NDR	68591993
chr6	68605566	68607566	LUSC-specific NDR	68606566
chr6	69078024	69080024	LUSC-specific NDR	69079024
chr6	69268763	69270763	LUSC-specific NDR	69269763
chr6	69889397	69891397	LUSC-specific NDR	69890397
chr6	70310560	70312560	LUSC-specific NDR	70311560
chr6	70340691	70342691	LUSC-specific NDR	70341691
chr6	71106274	71108274	LUSC-specific NDR	71107274
chr6	71135642	71137642	LUSC-specific NDR	71136642
chr6	71165659	71167659	LUSC-specific NDR	71166659
chr6	71220539	71222539	LUSC-specific NDR	71221539
chr6	71389336	71391336	LUSC-specific NDR	71390336
chr6	71418781	71420781	LUSC-specific NDR	71419781
chr6	71480126	71482126	LUSC-specific NDR	71481126
chr6	71599210	71601210	LUSC-specific NDR	71600210
chr6	72000849	72002849	LUSC-specific NDR	72001849
chr6	72540953	72542953	LUSC-specific NDR	72541953
chr6	72630268	72632268	LUSC-specific NDR	72631268
chr6	73133303	73135303	LUSC-specific NDR	73134303
chr6	73261819	73263819	LUSC-specific NDR	73262819
chr6	73455238	73457238	LUSC-specific NDR	73456238
chr6	73457563	73459563	LUSC-specific NDR	73458563
chr6	73492570	73494570	LUSC-specific NDR	73493570
chr6	73496421	73498421	LUSC-specific NDR	73497421
chr6	73507143	73509143	LUSC-specific NDR	73508143
chr6	73529748	73531748	LUSC-specific NDR	73530748
chr6	73878755	73880755	LUSC-specific NDR	73879755
chr6	73968496	73970496	LUSC-specific NDR	73969496
chr6	73973396	73975396	LUSC-specific NDR	73974396
chr6	73978201	73980201	LUSC-specific NDR	73979201
chr6	74134628	74136628	LUSC-specific NDR	74135628
chr6	74163586	74165586	LUSC-specific NDR	74164586
chr6	74352979	74354979	LUSC-specific NDR	74353979
chr6	74374789	74376789	LUSC-specific NDR	74375789
chr6	74411209	74413209	LUSC-specific NDR	74412209
chr6	74413254	74415254	LUSC-specific NDR	74414254
chr6	74532442	74534442	LUSC-specific NDR	74533442
chr6	74626713	74628713	LUSC-specific NDR	74627713
chr6	74784261	74786261	LUSC-specific NDR	74785261
chr6	75183020	75185020	LUSC-specific NDR	75184020
chr6	75363198	75365198	LUSC-specific NDR	75364198
chr6	75700740	75702740	LUSC-specific NDR	75701740
chr6	75924023	75926023	LUSC-specific NDR	75925023
chr6	75977046	75979046	LUSC-specific NDR	75978046
chr6	76056099	76058099	LUSC-specific NDR	76057099
chr6	76134167	76136167	LUSC-specific NDR	76135167
chr6	76540446	76542446	LUSC-specific NDR	76541446
chr6	77540223	77542223	LUSC-specific NDR	77541223
chr6	77796749	77798749	LUSC-specific NDR	77797749
chr6	78525673	78527673	LUSC-specific NDR	78526673
chr6	78944237	78946237	LUSC-specific NDR	78945237
chr6	79492317	79494317	LUSC-specific NDR	79493317
chr6	79519697	79521697	LUSC-specific NDR	79520697
chr6	79625430	79627430	LUSC-specific NDR	79626430
chr6	79767475	79769475	LUSC-specific NDR	79768475
chr6	80022125	80024125	LUSC-specific NDR	80023125
chr6	80043587	80045587	LUSC-specific NDR	80044587
chr6	80162564	80164564	LUSC-specific NDR	80163564
chr6	80630937	80632937	LUSC-specific NDR	80631937
chr6	80693187	80695187	LUSC-specific NDR	80694187
chr6	80741118	80743118	LUSC-specific NDR	80742118
chr6	82810508	82812508	LUSC-specific NDR	82811508
chr6	82967451	82969451	LUSC-specific NDR	82968451
chr6	83007829	83009829	LUSC-specific NDR	83008829
chr6	83046654	83048654	LUSC-specific NDR	83047654
chr6	83105846	83107846	LUSC-specific NDR	83106846
chr6	83246863	83248863	LUSC-specific NDR	83247863
chr6	83267607	83269607	LUSC-specific NDR	83268607
chr6	83316883	83318883	LUSC-specific NDR	83317883
chr6	83541687	83543687	LUSC-specific NDR	83542687
chr6	83894086	83896086	LUSC-specific NDR	83895086
chr6	83974276	83976276	LUSC-specific NDR	83975276
chr6	84042844	84044844	LUSC-specific NDR	84043844
chr6	84199312	84201312	LUSC-specific NDR	84200312
chr6	84547647	84549647	LUSC-specific NDR	84548647
chr6	84774805	84776805	LUSC-specific NDR	84775805
chr6	84781453	84783453	LUSC-specific NDR	84782453
chr6	84787739	84789739	LUSC-specific NDR	84788739
chr6	85141534	85143534	LUSC-specific NDR	85142534
chr6	85448731	85450731	LUSC-specific NDR	85449731
chr6	86007471	86009471	LUSC-specific NDR	86008471
chr6	86051313	86053313	LUSC-specific NDR	86052313
chr6	86053962	86055962	LUSC-specific NDR	86054962
chr6	86359489	86361489	LUSC-specific NDR	86360489
chr6	86508015	86510015	LUSC-specific NDR	86509015
chr6	86571667	86573667	LUSC-specific NDR	86572667
chr6	86735747	86737747	LUSC-specific NDR	86736747
chr6	86766194	86768194	LUSC-specific NDR	86767194
chr6	86850930	86852930	LUSC-specific NDR	86851930
chr6	87440571	87442571	LUSC-specific NDR	87441571
chr6	87581738	87583738	LUSC-specific NDR	87582738
chr6	87606967	87608967	LUSC-specific NDR	87607967
chr6	87630379	87632379	LUSC-specific NDR	87631379
chr6	87996185	87998185	LUSC-specific NDR	87997185
chr6	88037533	88039533	LUSC-specific NDR	88038533
chr6	88367482	88369482	LUSC-specific NDR	88368482
chr6	88423306	88425306	LUSC-specific NDR	88424306
chr6	88439219	88441219	LUSC-specific NDR	88440219
chr6	88517432	88519432	LUSC-specific NDR	88518432
chr6	88654953	88656953	LUSC-specific NDR	88655953
chr6	89625672	89627672	LUSC-specific NDR	89626672
chr6	89946045	89948045	LUSC-specific NDR	89947045
chr6	89960039	89962039	LUSC-specific NDR	89961039
chr6	90094118	90096118	LUSC-specific NDR	90095118
chr6	90781418	90783418	LUSC-specific NDR	90782418
chr6	90783104	90785104	LUSC-specific NDR	90784104
chr6	90796984	90798984	LUSC-specific NDR	90797984
chr6	90806820	90808820	LUSC-specific NDR	90807820
chr6	90853436	90855436	LUSC-specific NDR	90854436
chr6	90884804	90886804	LUSC-specific NDR	90885804
chr6	91145224	91147224	LUSC-specific NDR	91146224
chr6	91290077	91292077	LUSC-specific NDR	91291077
chr6	91554583	91556583	LUSC-specific NDR	91555583
chr6	92229609	92231609	LUSC-specific NDR	92230609
chr6	92559728	92561728	LUSC-specific NDR	92560728
chr6	92816032	92818032	LUSC-specific NDR	92817032
chr6	92939974	92941974	LUSC-specific NDR	92940974
chr6	93687257	93689257	LUSC-specific NDR	93688257
chr6	93813993	93815993	LUSC-specific NDR	93814993
chr6	93874958	93876958	LUSC-specific NDR	93875958
chr6	95106717	95108717	LUSC-specific NDR	95107717
chr6	95382139	95384139	LUSC-specific NDR	95383139
chr6	95582673	95584673	LUSC-specific NDR	95583673
chr6	95603234	95605234	LUSC-specific NDR	95604234
chr6	95606291	95608291	LUSC-specific NDR	95607291
chr6	95651336	95653336	LUSC-specific NDR	95652336
chr6	95664233	95666233	LUSC-specific NDR	95665233
chr6	96043134	96045134	LUSC-specific NDR	96044134
chr6	96170759	96172759	LUSC-specific NDR	96171759
chr6	96205756	96207756	LUSC-specific NDR	96206756
chr6	96425254	96427254	LUSC-specific NDR	96426254
chr6	97592784	97594784	LUSC-specific NDR	97593784
chr6	97594496	97596496	LUSC-specific NDR	97595496
chr6	97597981	97599981	LUSC-specific NDR	97598981
chr6	97829094	97831094	LUSC-specific NDR	97830094
chr6	98225364	98227364	LUSC-specific NDR	98226364
chr6	98571209	98573209	LUSC-specific NDR	98572209
chr6	98863867	98865867	LUSC-specific NDR	98864867
chr6	98961798	98963798	LUSC-specific NDR	98962798
chr6	99080987	99082987	LUSC-specific NDR	99081987
chr6	99091160	99093160	LUSC-specific NDR	99092160
chr6	99568871	99570871	LUSC-specific NDR	99569871
chr6	99782310	99784310	LUSC-specific NDR	99783310
chr6	99785261	99787261	LUSC-specific NDR	99786261
chr6	100332130	100334130	LUSC-specific NDR	100333130
chr6	101798165	101800165	LUSC-specific NDR	101799165
chr6	101882136	101884136	LUSC-specific NDR	101883136
chr6	102061872	102063872	LUSC-specific NDR	102062872
chr6	102115555	102117555	LUSC-specific NDR	102116555
chr6	102271734	102273734	LUSC-specific NDR	102272734
chr6	102587435	102589435	LUSC-specific NDR	102588435
chr6	102617001	102619001	LUSC-specific NDR	102618001
chr6	103194058	103196058	LUSC-specific NDR	103195058
chr6	103260530	103262530	LUSC-specific NDR	103261530
chr6	104017537	104019537	LUSC-specific NDR	104018537
chr6	105072622	105074622	LUSC-specific NDR	105073622
chr6	105984013	105986013	LUSC-specific NDR	105985013
chr6	106046685	106048685	LUSC-specific NDR	106047685
chr6	106058662	106060662	LUSC-specific NDR	106059662
chr6	106089770	106091770	LUSC-specific NDR	106090770
chr6	106163480	106165480	LUSC-specific NDR	106164480
chr6	106251423	106253423	LUSC-specific NDR	106252423
chr6	106294872	106296872	LUSC-specific NDR	106295872
chr6	106563194	106565194	LUSC-specific NDR	106564194
chr6	106642171	106644171	LUSC-specific NDR	106643171
chr6	106708924	106710924	LUSC-specific NDR	106709924
chr6	106734267	106736267	LUSC-specific NDR	106735267
chr6	106807571	106809571	LUSC-specific NDR	106808571
chr6	106826992	106828992	LUSC-specific NDR	106827992
chr6	106841639	106843639	LUSC-specific NDR	106842639
chr6	106886500	106888500	LUSC-specific NDR	106887500
chr6	106920963	106922963	LUSC-specific NDR	106921963
chr6	106943854	106945854	LUSC-specific NDR	106944854
chr6	106995168	106997168	LUSC-specific NDR	106996168
chr6	107009106	107011106	LUSC-specific NDR	107010106
chr6	107162979	107164979	LUSC-specific NDR	107163979
chr6	107193676	107195676	LUSC-specific NDR	107194676
chr6	107366411	107368411	LUSC-specific NDR	107367411
chr6	107532305	107534305	LUSC-specific NDR	107533305
chr6	108180498	108182498	LUSC-specific NDR	108181498
chr6	108190249	108192249	LUSC-specific NDR	108191249
chr6	108440708	108442708	LUSC-specific NDR	108441708
chr6	108484042	108486042	LUSC-specific NDR	108485042
chr6	108758204	108760204	LUSC-specific NDR	108759204
chr6	108897059	108899059	LUSC-specific NDR	108898059
chr6	108993994	108995994	LUSC-specific NDR	108994994
chr6	109051435	109053435	LUSC-specific NDR	109052435
chr6	109156991	109158991	LUSC-specific NDR	109157991
chr6	109335591	109337591	LUSC-specific NDR	109336591
chr6	110766801	110768801	LUSC-specific NDR	110767801
chr6	110857682	110859682	LUSC-specific NDR	110858682
chr6	110919968	110921968	LUSC-specific NDR	110920968
chr6	111148799	111150799	LUSC-specific NDR	111149799
chr6	111174441	111176441	LUSC-specific NDR	111175441
chr6	111470990	111472990	LUSC-specific NDR	111471990
chr6	111548514	111550514	LUSC-specific NDR	111549514
chr6	111893516	111895516	LUSC-specific NDR	111894516
chr6	111943739	111945739	LUSC-specific NDR	111944739
chr6	112010231	112012231	LUSC-specific NDR	112011231
chr6	112027192	112029192	LUSC-specific NDR	112028192
chr6	112228751	112230751	LUSC-specific NDR	112229751
chr6	112283244	112285244	LUSC-specific NDR	112284244
chr6	112307749	112309749	LUSC-specific NDR	112308749
chr6	112451315	112453315	LUSC-specific NDR	112452315
chr6	112537077	112539077	LUSC-specific NDR	112538077
chr6	112796640	112798640	LUSC-specific NDR	112797640
chr6	113937242	113939242	LUSC-specific NDR	113938242
chr6	113952757	113954757	LUSC-specific NDR	113953757
chr6	114014654	114016654	LUSC-specific NDR	114015654
chr6	114026801	114028801	LUSC-specific NDR	114027801
chr6	114045342	114047342	LUSC-specific NDR	114046342
chr6	114561209	114563209	LUSC-specific NDR	114562209
chr6	114566963	114568963	LUSC-specific NDR	114567963
chr6	114573863	114575863	LUSC-specific NDR	114574863
chr6	115296077	115298077	LUSC-specific NDR	115297077
chr6	115441899	115443899	LUSC-specific NDR	115442899
chr6	115619625	115621625	LUSC-specific NDR	115620625
chr6	115643370	115645370	LUSC-specific NDR	115644370
chr6	116115336	116117336	LUSC-specific NDR	116116336
chr6	116202533	116204533	LUSC-specific NDR	116203533
chr6	116331927	116333927	LUSC-specific NDR	116332927
chr6	116338221	116340221	LUSC-specific NDR	116339221
chr6	116521241	116523241	LUSC-specific NDR	116522241
chr6	116696550	116698550	LUSC-specific NDR	116697550
chr6	116856674	116858674	LUSC-specific NDR	116857674
chr6	116931395	116933395	LUSC-specific NDR	116932395
chr6	117784666	117786666	LUSC-specific NDR	117785666
chr6	117816745	117818745	LUSC-specific NDR	117817745
chr6	117862859	117864859	LUSC-specific NDR	117863859
chr6	120150768	120152768	LUSC-specific NDR	120151768
chr6	120201816	120203816	LUSC-specific NDR	120202816
chr6	120876815	120878815	LUSC-specific NDR	120877815
chr6	120890968	120892968	LUSC-specific NDR	120891968
chr6	120969024	120971024	LUSC-specific NDR	120970024
chr6	121007286	121009286	LUSC-specific NDR	121008286
chr6	121068979	121070979	LUSC-specific NDR	121069979
chr6	121084607	121086607	LUSC-specific NDR	121085607
chr6	121508110	121510110	LUSC-specific NDR	121509110
chr6	121802366	121804366	LUSC-specific NDR	121803366
chr6	121805594	121807594	LUSC-specific NDR	121806594
chr6	121852105	121854105	LUSC-specific NDR	121853105
chr6	121853677	121855677	LUSC-specific NDR	121854677
chr6	122080523	122082523	LUSC-specific NDR	122081523
chr6	122146790	122148790	LUSC-specific NDR	122147790
chr6	122205741	122207741	LUSC-specific NDR	122206741
chr6	122217603	122219603	LUSC-specific NDR	122218603
chr6	122863005	122865005	LUSC-specific NDR	122864005
chr6	122883682	122885682	LUSC-specific NDR	122884682
chr6	123056054	123058054	LUSC-specific NDR	123057054
chr6	123120689	123122689	LUSC-specific NDR	123121689
chr6	123535589	123537589	LUSC-specific NDR	123536589
chr6	124209101	124211101	LUSC-specific NDR	124210101
chr6	124245653	124247653	LUSC-specific NDR	124246653
chr6	124732984	124734984	LUSC-specific NDR	124733984
chr6	124787270	124789270	LUSC-specific NDR	124788270
chr6	124808256	124810256	LUSC-specific NDR	124809256
chr6	125038543	125040543	LUSC-specific NDR	125039543
chr6	125112702	125114702	LUSC-specific NDR	125113702
chr6	125278510	125280510	LUSC-specific NDR	125279510
chr6	125366360	125368360	LUSC-specific NDR	125367360
chr6	125371137	125373137	LUSC-specific NDR	125372137
chr6	125372344	125374344	LUSC-specific NDR	125373344
chr6	125377586	125379586	LUSC-specific NDR	125378586
chr6	125383641	125385641	LUSC-specific NDR	125384641
chr6	125403137	125405137	LUSC-specific NDR	125404137
chr6	125424755	125426755	LUSC-specific NDR	125425755
chr6	125444611	125446611	LUSC-specific NDR	125445611
chr6	125574274	125576274	LUSC-specific NDR	125575274
chr6	125976937	125978937	LUSC-specific NDR	125977937
chr6	125987743	125989743	LUSC-specific NDR	125988743
chr6	126500811	126502811	LUSC-specific NDR	126501811
chr6	126647225	126649225	LUSC-specific NDR	126648225
chr6	127712635	127714635	LUSC-specific NDR	127713635
chr6	128650233	128652233	LUSC-specific NDR	128651233
chr6	128831892	128833892	LUSC-specific NDR	128832892
chr6	128887380	128889380	LUSC-specific NDR	128888380
chr6	128890715	128892715	LUSC-specific NDR	128891715
chr6	128915900	128917900	LUSC-specific NDR	128916900
chr6	128926278	128928278	LUSC-specific NDR	128927278
chr6	128952441	128954441	LUSC-specific NDR	128953441
chr6	129084124	129086124	LUSC-specific NDR	129085124
chr6	129911005	129913005	LUSC-specific NDR	129912005
chr6	129938148	129940148	LUSC-specific NDR	129939148
chr6	130209915	130211915	LUSC-specific NDR	130210915
chr6	130827634	130829634	LUSC-specific NDR	130828634
chr6	131321414	131323414	LUSC-specific NDR	131322414
chr6	131444655	131446655	LUSC-specific NDR	131445655
chr6	131706061	131708061	LUSC-specific NDR	131707061
chr6	131708030	131710030	LUSC-specific NDR	131709030
chr6	131791074	131793074	LUSC-specific NDR	131792074
chr6	131809129	131811129	LUSC-specific NDR	131810129
chr6	132309392	132311392	LUSC-specific NDR	132310392
chr6	132528344	132530344	LUSC-specific NDR	132529344
chr6	133338270	133340270	LUSC-specific NDR	133339270
chr6	133889795	133891795	LUSC-specific NDR	133890795
chr6	133911189	133913189	LUSC-specific NDR	133912189
chr6	133955749	133957749	LUSC-specific NDR	133956749
chr6	134361389	134363389	LUSC-specific NDR	134362389
chr6	134377861	134379861	LUSC-specific NDR	134378861
chr6	134509882	134511882	LUSC-specific NDR	134510882
chr6	134520293	134522293	LUSC-specific NDR	134521293
chr6	134565983	134567983	LUSC-specific NDR	134566983
chr6	134677533	134679533	LUSC-specific NDR	134678533
chr6	134699414	134701414	LUSC-specific NDR	134700414
chr6	134717097	134719097	LUSC-specific NDR	134718097
chr6	134721376	134723376	LUSC-specific NDR	134722376
chr6	134746112	134748112	LUSC-specific NDR	134747112
chr6	134756523	134758523	LUSC-specific NDR	134757523
chr6	134763028	134765028	LUSC-specific NDR	134764028
chr6	134768413	134770413	LUSC-specific NDR	134769413
chr6	134774447	134776447	LUSC-specific NDR	134775447
chr6	134784964	134786964	LUSC-specific NDR	134785964
chr6	134786254	134788254	LUSC-specific NDR	134787254
chr6	134811752	134813752	LUSC-specific NDR	134812752
chr6	134922437	134924437	LUSC-specific NDR	134923437
chr6	134942224	134944224	LUSC-specific NDR	134943224
chr6	134965133	134967133	LUSC-specific NDR	134966133
chr6	135090041	135092041	LUSC-specific NDR	135091041
chr6	135094574	135096574	LUSC-specific NDR	135095574
chr6	135107565	135109565	LUSC-specific NDR	135108565
chr6	135191770	135193770	LUSC-specific NDR	135192770
chr6	135282752	135284752	LUSC-specific NDR	135283752
chr6	135287669	135289669	LUSC-specific NDR	135288669
chr6	135304669	135306669	LUSC-specific NDR	135305669
chr6	135309185	135311185	LUSC-specific NDR	135310185
chr6	135505832	135507832	LUSC-specific NDR	135506832
chr6	135986133	135988133	LUSC-specific NDR	135987133
chr6	136443756	136445756	LUSC-specific NDR	136444756
chr6	136729937	136731937	LUSC-specific NDR	136730937
chr6	136850124	136852124	LUSC-specific NDR	136851124
chr6	136998181	137000181	LUSC-specific NDR	136999181
chr6	137031505	137033505	LUSC-specific NDR	137032505
chr6	137036529	137038529	LUSC-specific NDR	137037529
chr6	137102698	137104698	LUSC-specific NDR	137103698
chr6	137321591	137323591	LUSC-specific NDR	137322591
chr6	137334147	137336147	LUSC-specific NDR	137335147
chr6	137349221	137351221	LUSC-specific NDR	137350221
chr6	137357303	137359303	LUSC-specific NDR	137358303
chr6	137376516	137378516	LUSC-specific NDR	137377516
chr6	137425826	137427826	LUSC-specific NDR	137426826
chr6	137437910	137439910	LUSC-specific NDR	137438910
chr6	137442842	137444842	LUSC-specific NDR	137443842
chr6	137978100	137980100	LUSC-specific NDR	137979100
chr6	137993903	137995903	LUSC-specific NDR	137994903
chr6	138005031	138007031	LUSC-specific NDR	138006031
chr6	138049025	138051025	LUSC-specific NDR	138050025
chr6	138133667	138135667	LUSC-specific NDR	138134667
chr6	138148246	138150246	LUSC-specific NDR	138149246
chr6	138298590	138300590	LUSC-specific NDR	138299590
chr6	138334416	138336416	LUSC-specific NDR	138335416
chr6	138349256	138351256	LUSC-specific NDR	138350256
chr6	138351730	138353730	LUSC-specific NDR	138352730
chr6	138352877	138354877	LUSC-specific NDR	138353877
chr6	138355267	138357267	LUSC-specific NDR	138356267
chr6	138356440	138358440	LUSC-specific NDR	138357440
chr6	138408835	138410835	LUSC-specific NDR	138409835
chr6	138420211	138422211	LUSC-specific NDR	138421211
chr6	138425633	138427633	LUSC-specific NDR	138426633
chr6	138516507	138518507	LUSC-specific NDR	138517507
chr6	138785318	138787318	LUSC-specific NDR	138786318
chr6	138975010	138977010	LUSC-specific NDR	138976010
chr6	138982733	138984733	LUSC-specific NDR	138983733
chr6	139002973	139004973	LUSC-specific NDR	139003973
chr6	139005643	139007643	LUSC-specific NDR	139006643
chr6	139138162	139140162	LUSC-specific NDR	139139162
chr6	139235037	139237037	LUSC-specific NDR	139236037
chr6	139400882	139402882	LUSC-specific NDR	139401882
chr6	139471213	139473213	LUSC-specific NDR	139472213
chr6	139515117	139517117	LUSC-specific NDR	139516117
chr6	139550873	139552873	LUSC-specific NDR	139551873
chr6	139655751	139657751	LUSC-specific NDR	139656751
chr6	139772766	139774766	LUSC-specific NDR	139773766
chr6	139788573	139790573	LUSC-specific NDR	139789573
chr6	139801774	139803774	LUSC-specific NDR	139802774
chr6	139840800	139842800	LUSC-specific NDR	139841800
chr6	140099001	140101001	LUSC-specific NDR	140100001
chr6	140783191	140785191	LUSC-specific NDR	140784191
chr6	140990950	140992950	LUSC-specific NDR	140991950
chr6	142066658	142068658	LUSC-specific NDR	142067658
chr6	142135421	142137421	LUSC-specific NDR	142136421
chr6	142643835	142645835	LUSC-specific NDR	142644835
chr6	143051963	143053963	LUSC-specific NDR	143052963
chr6	143174086	143176086	LUSC-specific NDR	143175086
chr6	143546286	143548286	LUSC-specific NDR	143547286
chr6	143606451	143608451	LUSC-specific NDR	143607451
chr6	143627997	143629997	LUSC-specific NDR	143628997
chr6	143649156	143651156	LUSC-specific NDR	143650156
chr6	143659589	143661589	LUSC-specific NDR	143660589
chr6	143869862	143871862	LUSC-specific NDR	143870862
chr6	143973069	143975069	LUSC-specific NDR	143974069
chr6	143993963	143995963	LUSC-specific NDR	143994963
chr6	144014903	144016903	LUSC-specific NDR	144015903
chr6	144216840	144218840	LUSC-specific NDR	144217840
chr6	144516035	144518035	LUSC-specific NDR	144517035
chr6	144648418	144650418	LUSC-specific NDR	144649418
chr6	144650813	144652813	LUSC-specific NDR	144651813
chr6	144917859	144919859	LUSC-specific NDR	144918859
chr6	144977870	144979870	LUSC-specific NDR	144978870
chr6	145297612	145299612	LUSC-specific NDR	145298612
chr6	145387740	145389740	LUSC-specific NDR	145388740
chr6	145659399	145661399	LUSC-specific NDR	145660399
chr6	145803481	145805481	LUSC-specific NDR	145804481
chr6	146405611	146407611	LUSC-specific NDR	146406611
chr6	146432152	146434152	LUSC-specific NDR	146433152
chr6	146593700	146595700	LUSC-specific NDR	146594700
chr6	147129428	147131428	LUSC-specific NDR	147130428
chr6	147230780	147232780	LUSC-specific NDR	147231780
chr6	147474884	147476884	LUSC-specific NDR	147475884
chr6	147754849	147756849	LUSC-specific NDR	147755849
chr6	147768608	147770608	LUSC-specific NDR	147769608
chr6	148122697	148124697	LUSC-specific NDR	148123697
chr6	148555774	148557774	LUSC-specific NDR	148556774
chr6	148559570	148561570	LUSC-specific NDR	148560570
chr6	148692301	148694301	LUSC-specific NDR	148693301
chr6	149174415	149176415	LUSC-specific NDR	149175415
chr6	149176809	149178809	LUSC-specific NDR	149177809
chr6	149178200	149180200	LUSC-specific NDR	149179200
chr6	149188604	149190604	LUSC-specific NDR	149189604
chr6	149195026	149197026	LUSC-specific NDR	149196026
chr6	149206301	149208301	LUSC-specific NDR	149207301
chr6	150220821	150222821	LUSC-specific NDR	150221821
chr6	150345745	150347745	LUSC-specific NDR	150346745
chr6	150476757	150478757	LUSC-specific NDR	150477757
chr6	150571134	150573134	LUSC-specific NDR	150572134
chr6	150576168	150578168	LUSC-specific NDR	150577168
chr6	150592873	150594873	LUSC-specific NDR	150593873
chr6	150610780	150612780	LUSC-specific NDR	150611780
chr6	150966733	150968733	LUSC-specific NDR	150967733
chr6	151002336	151004336	LUSC-specific NDR	151003336
chr6	151032781	151034781	LUSC-specific NDR	151033781
chr6	151041184	151043184	LUSC-specific NDR	151042184
chr6	151072818	151074818	LUSC-specific NDR	151073818
chr6	152508312	152510312	LUSC-specific NDR	152509312
chr6	153263759	153265759	LUSC-specific NDR	153264759
chr6	153417090	153419090	LUSC-specific NDR	153418090
chr6	154299621	154301621	LUSC-specific NDR	154300621
chr6	154432469	154434469	LUSC-specific NDR	154433469
chr6	154460233	154462233	LUSC-specific NDR	154461233
chr6	154722425	154724425	LUSC-specific NDR	154723425
chr6	154786466	154788466	LUSC-specific NDR	154787466
chr6	154792331	154794331	LUSC-specific NDR	154793331
chr6	154925470	154927470	LUSC-specific NDR	154926470
chr6	155184387	155186387	LUSC-specific NDR	155185387
chr6	155478380	155480380	LUSC-specific NDR	155479380
chr6	155594854	155596854	LUSC-specific NDR	155595854
chr6	155598639	155600639	LUSC-specific NDR	155599639
chr6	155630707	155632707	LUSC-specific NDR	155631707
chr6	156386192	156388192	LUSC-specific NDR	156387192
chr6	156428144	156430144	LUSC-specific NDR	156429144
chr6	156446869	156448869	LUSC-specific NDR	156447869
chr6	156509978	156511978	LUSC-specific NDR	156510978
chr6	156715588	156717588	LUSC-specific NDR	156716588
chr6	157161861	157163861	LUSC-specific NDR	157162861
chr6	157617739	157619739	LUSC-specific NDR	157618739
